"","date","title","artist","genre1","peak_pos","last_pos","weeks","rank","change","energy","liveness","tempo","speechiness","acousticness","instrumentalness","time_signature","danceability","key","duration_ms","loudness","valence","mode","spotify_link","spotify_id","analysis_url"
"6913",2003-08-16,"Never Scared","bone crusher","hip hop/rap",26,79,20,84,"-5",0.89,0.211,73.012,0.0661,0.0051,0.00104,4,0.627,11,319907,-3.482,0.488,0,"https://embed.spotify.com/?uri=spotify:track:6kXTho2v0p2hyPq7KdZGlq","6kXTho2v0p2hyPq7KdZGlq","https://api.spotify.com/v1/audio-analysis/6kXTho2v0p2hyPq7KdZGlq"
"6914",2005-10-29,"Alcohol","brad paisley","country",28,83,18,91,"-8",0.754,0.208,141.671,0.0302,0.373,0.0000302,3,0.552,11,290933,-5.888,0.595,1,"https://embed.spotify.com/?uri=spotify:track:5wKaxpvqXq95IaoAVPLgoi","5wKaxpvqXq95IaoAVPLgoi","https://api.spotify.com/v1/audio-analysis/5wKaxpvqXq95IaoAVPLgoi"
"6915",2008-05-17,"We Made It","busta rhymes","hip hop/rap",65,0,1,65,"New",0.746,0.0684,138.454,0.0552,0.424,0,4,0.62,11,238067,-6.006,0.191,1,"https://embed.spotify.com/?uri=spotify:track:26jVcJqG66nj36jRqPBp2U","26jVcJqG66nj36jRqPBp2U","https://api.spotify.com/v1/audio-analysis/26jVcJqG66nj36jRqPBp2U"
"6916",2015-08-22,"Love You Like That","canaan smith","country",46,69,20,84,"-15",0.789,0.0956,145.096,0.0297,0.00908,0.000396,4,0.563,11,205840,-3.949,0.748,1,"https://embed.spotify.com/?uri=spotify:track:1OtiKlQ3EALplQWw2LF7Xn","1OtiKlQ3EALplQWw2LF7Xn","https://api.spotify.com/v1/audio-analysis/1OtiKlQ3EALplQWw2LF7Xn"
"6917",2015-01-24,"Rather Be","clean bandit","pop",10,44,31,46,"-2",0.586,0.193,120.97,0.0377,0.162,0.00000203,4,0.799,11,227833,-6.735,0.549,1,"https://embed.spotify.com/?uri=spotify:track:3s4U7OHV7gnj42VV72eSZ6","3s4U7OHV7gnj42VV72eSZ6","https://api.spotify.com/v1/audio-analysis/3s4U7OHV7gnj42VV72eSZ6"
"6918",2012-06-02,"This Ole Boy","craig morgan","country",87,95,9,93,"2",0.882,0.0486,114.132,0.0537,0.0804,0.00000338,4,0.594,11,261577,-4.245,0.683,1,"https://embed.spotify.com/?uri=spotify:track:18MS8gVY5UbjMQypepDgqi","18MS8gVY5UbjMQypepDgqi","https://api.spotify.com/v1/audio-analysis/18MS8gVY5UbjMQypepDgqi"
"6919",2011-07-16,"Little Bad Girl","david guetta","pop",70,0,1,70,"New",0.842,0.349,127.019,0.0337,0.00698,0,4,0.675,11,190977,-2.698,0.617,0,"https://embed.spotify.com/?uri=spotify:track:6JH56gZC7EJDcoxabVcWVL","6JH56gZC7EJDcoxabVcWVL","https://api.spotify.com/v1/audio-analysis/6JH56gZC7EJDcoxabVcWVL"
"6920",2009-09-05,"When Love Takes Over","david guetta","pop",76,0,9,100,"Re-Entry",0.862,0.169,129.965,0.0253,0.0157,0.000427,4,0.674,11,191000,-4.614,0.5,1,"https://embed.spotify.com/?uri=spotify:track:0gqLairXmwf8MLIWmPYqhn","0gqLairXmwf8MLIWmPYqhn","https://api.spotify.com/v1/audio-analysis/0gqLairXmwf8MLIWmPYqhn"
"6921",2009-12-12,"Sexy Chick","david guetta","pop",5,7,40,8,"-1",0.562,0.105,130.003,0.0534,0.0816,0.000418,4,0.809,11,194347,-7.694,0.798,0,"https://embed.spotify.com/?uri=spotify:track:4MKzCHlZvkwJOQRNkdw4zq","4MKzCHlZvkwJOQRNkdw4zq","https://api.spotify.com/v1/audio-analysis/4MKzCHlZvkwJOQRNkdw4zq"
"6922",2011-03-12,"Who's That Chick?","david guetta","pop",51,87,9,91,"-4",0.601,0.0458,127.938,0.116,0.00372,0,4,0.675,11,201040,-4.733,0.931,0,"spotify:track:3FrX3mx8qq7SZX2NYbzDoj","3FrX3mx8qq7SZX2NYbzDoj","https://api.spotify.com/v1/audio-analysis/3FrX3mx8qq7SZX2NYbzDoj"
"6923",2009-09-19,"Sexy Bitch","david guetta","pop",56,79,5,71,"8",0.627,0.131,130.011,0.0486,0.076,0.000616,4,0.813,11,195853,-5.018,0.801,0,"https://embed.spotify.com/?uri=spotify:track:6pL7puHxh1psrLzrAlobxQ","6pL7puHxh1psrLzrAlobxQ","https://api.spotify.com/v1/audio-analysis/6pL7puHxh1psrLzrAlobxQ"
"6924",2006-06-03,"Dance, Dance","fall out boy","pop",9,45,31,47,"-2",0.961,0.078,114.492,0.139,0.00494,0,4,0.616,11,180267,-3.144,0.523,0,"https://embed.spotify.com/?uri=spotify:track:0a7BloCiNzLDD9qSQHh5m7","0a7BloCiNzLDD9qSQHh5m7","https://api.spotify.com/v1/audio-analysis/0a7BloCiNzLDD9qSQHh5m7"
"6925",2011-06-11,"Rope","foo fighters","alternative/rock",68,93,13,100,"-7",0.728,0.0725,138.179,0.037,0.0000252,0.0000741,4,0.511,11,259027,-4.874,0.541,0,"https://embed.spotify.com/?uri=spotify:track:7v0mtl6oInUtHOmTk2b0gC","7v0mtl6oInUtHOmTk2b0gC","https://api.spotify.com/v1/audio-analysis/7v0mtl6oInUtHOmTk2b0gC"
"6926",2013-06-29,"I Got You","jack johnson","[u'neo mellow']",88,0,1,88,"New",0.406,0.0906,98.059,0.0385,0.593,0.0000132,4,0.898,11,179347,-6.517,0.54,1,"https://embed.spotify.com/?uri=spotify:track:12jjuxN1gxlm29cqL5M6MW","12jjuxN1gxlm29cqL5M6MW","https://api.spotify.com/v1/audio-analysis/12jjuxN1gxlm29cqL5M6MW"
"6927",2001-10-20,"When I Think About Angels","jamie o'neal","country",35,77,20,82,"-5",0.834,0.172,96.881,0.0551,0.332,0,4,0.688,11,182893,-3.292,0.519,1,"spotify:track:3ERS3R0knFUvG68792i1r1","3ERS3R0knFUvG68792i1r1","https://api.spotify.com/v1/audio-analysis/3ERS3R0knFUvG68792i1r1"
"6928",2011-09-03,"Don't You Wanna Stay","jason aldean","country",31,0,31,50,"Re-Entry",0.627,0.0858,143.821,0.0318,0.105,0,4,0.445,11,256440,-4.825,0.14,1,"https://embed.spotify.com/?uri=spotify:track:2CAf7WlHg8SlMLHmt55pqs","2CAf7WlHg8SlMLHmt55pqs","https://api.spotify.com/v1/audio-analysis/2CAf7WlHg8SlMLHmt55pqs"
"6929",2013-06-08,"1994","jason aldean","country",52,76,11,94,"-18",0.774,0.109,159.918,0.0382,0.18,0,4,0.595,11,242680,-6.692,0.825,0,"https://embed.spotify.com/?uri=spotify:track:3T4PudlSVFS2xDZ0NnyMwq","3T4PudlSVFS2xDZ0NnyMwq","https://api.spotify.com/v1/audio-analysis/3T4PudlSVFS2xDZ0NnyMwq"
"6930",2009-12-12,"Whatcha Say","jason derulo","hip hop/rap",1,4,32,6,"-2",0.711,0.145,144.036,0.0779,0.0444,0,4,0.615,11,221253,-5.507,0.711,1,"https://embed.spotify.com/?uri=spotify:track:2zJZwWF7BTGIIvrAlgzJEx","2zJZwWF7BTGIIvrAlgzJEx","https://api.spotify.com/v1/audio-analysis/2zJZwWF7BTGIIvrAlgzJEx"
"6931",2009-12-19,"Whatcha Say","jason derulo","hip hop/rap",1,6,17,6,"0",0.711,0.145,144.036,0.0779,0.0444,0,4,0.615,11,221253,-5.507,0.711,1,"https://embed.spotify.com/?uri=spotify:track:2zJZwWF7BTGIIvrAlgzJEx","2zJZwWF7BTGIIvrAlgzJEx","https://api.spotify.com/v1/audio-analysis/2zJZwWF7BTGIIvrAlgzJEx"
