date,title,artist,genre,peak_pos,last_pos,weeks,rank,change,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_sec,duration_min,loudness,valence,mode,spotify_id,spotify_link,analysis_url
4/21/01,Bow Wow (That's My Name),lil bow wow,"[u'dance pop', u'dirty south rap', u'hip hop', u'hip pop', u'pop', u'pop rap', u'r&b', u'rap', u'southern hip hop', u'urban contemporary']",21,84,20,92,-8,0.629,0.169,142.149,0.225,0.0891,0,4,0.763,7,267.507,4.45845,-8.66,0.709,0,4F55RCGuM477OjznpYGhYz,spotify:track:4F55RCGuM477OjznpYGhYz,https://api.spotify.com/v1/audio-analysis/4F55RCGuM477OjznpYGhYz
4/21/01,It Wasn't Me,shaggy,"[u'pop rap', u'reggae fusion']",1,33,25,44,-11,0.619,0.353,94.762,0.0695,0.0618,0,4,0.849,0,227.547,3.79245,-4.774,0.656,1,0OaunKfsxkgBvPv68jBbmm,spotify:track:0OaunKfsxkgBvPv68jBbmm,https://api.spotify.com/v1/audio-analysis/0OaunKfsxkgBvPv68jBbmm
4/21/01,It's Over Now,112,"[u'dance pop', u'gangster rap', u'hip hop', u'hip pop', u'neo soul', u'new jack swing', u'pop rap', u'r&b', u'rap', u'southern hip hop', u'urban contemporary']",6,36,20,52,-16,0.71,0.0736,97.988,0.0409,0.0106,7.01E-06,4,0.66,1,264.933,4.41555,-4.541,0.233,1,769geiA8btidGHda4BBDOJ,spotify:track:769geiA8btidGHda4BBDOJ,https://api.spotify.com/v1/audio-analysis/769geiA8btidGHda4BBDOJ
4/21/01,My Everything,98 degrees,[u'dance pop'],34,98,20,95,3,0.53,0.0945,125.977,0.0319,0.39,0,4,0.636,4,231.8,3.863333333,-7.67,0.233,1,6wYegVJg0ftTQYPETm1ARt,spotify:track:6wYegVJg0ftTQYPETm1ARt,https://api.spotify.com/v1/audio-analysis/6wYegVJg0ftTQYPETm1ARt
4/21/01,No More (Baby I'ma Do Right),3lw,"[u'dance pop', u'hip pop', u'r&b', u'urban contemporary']",23,30,25,35,-5,0.723,0.0651,88.933,0.0631,0.102,4.40E-06,4,0.721,2,263.44,4.390666667,-7.08,0.761,0,5zn1hpm9N0ylKB7kOtpCw2,spotify:track:5zn1hpm9N0ylKB7kOtpCw2,https://api.spotify.com/v1/audio-analysis/5zn1hpm9N0ylKB7kOtpCw2
4/21/01,One Woman Man,dave hollister,"[u'hip pop', u'neo soul', u'new jack swing', u'quiet storm', u'r&b', u'urban contemporary']",44,97,20,97,0,0.63,0.0525,90.987,0.0335,0.0493,1.11E-06,4,0.622,11,272.427,4.54045,-7.232,0.532,1,0r4A3zPzMHE85Bb6hpsEGl,spotify:track:0r4A3zPzMHE85Bb6hpsEGl,https://api.spotify.com/v1/audio-analysis/0r4A3zPzMHE85Bb6hpsEGl
4/21/01,Thank You For Loving Me,bon jovi,"[u'album rock', u'glam metal', u'hard rock', u'rock']",57,100,10,100,0,0.37,0.117,66.338,0.0268,0.442,0,4,0.425,2,308.933,5.148883333,-7.775,0.161,1,577MNC3o3L0lNIzx9abqOk,spotify:track:577MNC3o3L0lNIzx9abqOk,https://api.spotify.com/v1/audio-analysis/577MNC3o3L0lNIzx9abqOk
4/14/01,Burn,jo dee messina,"[u'contemporary country', u'country', u'country dawn', u'country road']",42,89,20,94,-5,0.404,0.177,138.115,0.0286,0.689,0,4,0.468,5,240.173,4.002883333,-7.25,0.148,1,1OnXz5v4hVdrNLJ9N4MqzL,spotify:track:1OnXz5v4hVdrNLJ9N4MqzL,https://api.spotify.com/v1/audio-analysis/1OnXz5v4hVdrNLJ9N4MqzL
4/14/01,Ms. Jackson,outkast,"[u'dirty south rap', u'hip hop', u'pop rap', u'rap', u'southern hip hop']",1,35,23,50,-15,0.805,0.0771,94.946,0.269,0.142,0,4,0.843,4,270.507,4.50845,-5.946,0.615,0,0I3q5fE6wg7LIfHGngUTnV,spotify:track:0I3q5fE6wg7LIfHGngUTnV,https://api.spotify.com/v1/audio-analysis/0I3q5fE6wg7LIfHGngUTnV
4/7/01,Crazy For This Girl,evan and jaron,"[u'boy band', u'neo mellow', u'pop rock']",15,26,23,30,-4,0.926,0.0949,93.964,0.038,0.000487,5.69E-05,4,0.457,0,202.027,3.367116667,-5.461,0.41,1,2gdt70w8DOCWGq1HdkgSUd,spotify:track:2gdt70w8DOCWGq1HdkgSUd,https://api.spotify.com/v1/audio-analysis/2gdt70w8DOCWGq1HdkgSUd
4/7/01,Emotional,carl thomas,"[u'dance pop', u'hip pop', u'neo soul', u'new jack swing', u'quiet storm', u'r&b', u'soul', u'urban contemporary']",47,91,20,99,-8,0.542,0.148,83.106,0.0409,0.544,0,4,0.548,1,271.868,4.531133333,-8.435,0.389,0,2qYIdNaktgtpaPHxDVMXbE,spotify:track:2qYIdNaktgtpaPHxDVMXbE,https://api.spotify.com/v1/audio-analysis/2qYIdNaktgtpaPHxDVMXbE
4/7/01,He Loves U Not,dream,"[u'dance pop', u'deep pop r&b', u'dirty south rap', u'hip hop', u'hip pop', u'indie r&b', u'neo soul', u'pop', u'pop rap', u'r&b', u'rap', u'southern hip hop', u'trap music', u'urban contemporary']",2,38,28,46,-8,0.642,0.153,155.96,0.0796,0.0426,5.06E-05,4,0.736,5,224.438,3.740633333,-13.331,0.698,0,1WmQRsskLjWq8GI3htHRsq,spotify:track:1WmQRsskLjWq8GI3htHRsq,https://api.spotify.com/v1/audio-analysis/1WmQRsskLjWq8GI3htHRsq
4/7/01,I Did It,dave matthews band,"[u'jam band', u'neo mellow', u'pop rock', u'post-grunge']",71,92,11,98,-6,0.86,0.246,108.051,0.0366,0.00582,0,4,0.578,2,216.293,3.604883333,-6.011,0.512,1,4u1WFYkW7pFmFvyUqUKP16,spotify:track:4u1WFYkW7pFmFvyUqUKP16,https://api.spotify.com/v1/audio-analysis/4u1WFYkW7pFmFvyUqUKP16
4/7/01,Kryptonite,3 doors down,"[u'alternative metal', u'nu metal', u'pop punk', u'pop rock', u'post-grunge', u'rap metal', u'rap rock', u'rock']",3,42,53,49,-7,0.86,0.165,99.031,0.0306,0.00624,2.18E-05,4,0.545,11,233.827,3.897116667,-5.054,0.581,0,6ZOBP3NvffbU4SZcrnt1k6,spotify:track:6ZOBP3NvffbU4SZcrnt1k6,https://api.spotify.com/v1/audio-analysis/6ZOBP3NvffbU4SZcrnt1k6
3/31/01,Ashes By Now,lee ann womack,"[u'contemporary country', u'country', u'country dawn', u'country gospel', u'country road', u'traditional country']",45,74,17,93,-19,0.729,0.0858,108.014,0.0251,0.0552,1.54E-05,4,0.662,1,251.173,4.186216667,-7.112,0.518,1,6aNmHE3Kyp2sREW45vxX4O,spotify:track:6aNmHE3Kyp2sREW45vxX4O,https://api.spotify.com/v1/audio-analysis/6aNmHE3Kyp2sREW45vxX4O
3/31/01,Babylon,david gray,"[u'acoustic pop', u'folk-pop', u'neo mellow', u'permanent wave', u'pop rock', u'singer-songwriter']",57,94,18,97,-3,0.543,0.103,112.016,0.0374,0.0598,0.01,4,0.737,8,265.667,4.427783333,-10.403,0.256,1,5jLqVCGlKNYrLqCA1Qy4FV,spotify:track:5jLqVCGlKNYrLqCA1Qy4FV,https://api.spotify.com/v1/audio-analysis/5jLqVCGlKNYrLqCA1Qy4FV
3/31/01,By Your Side,sade,[u'neo soul'],75,86,11,95,-9,0.433,0.0765,146.097,0.0295,0.0901,0.00394,4,0.653,11,274.6,4.576666667,-10.487,0.582,1,6aXGgKVRGXlMqQYCIQqo4s,spotify:track:6aXGgKVRGXlMqQYCIQqo4s,https://api.spotify.com/v1/audio-analysis/6aXGgKVRGXlMqQYCIQqo4s
3/31/01,Cross The Border,philly's most wanted,[],98,98,5,100,-2,0.839,0.0813,91.136,0.26,0.294,1.11E-06,4,0.684,8,255.724,4.262066667,-2.59,0.786,1,26jvFY5r6AN5kuJmih4GpF,spotify:track:26jvFY5r6AN5kuJmih4GpF,https://api.spotify.com/v1/audio-analysis/26jvFY5r6AN5kuJmih4GpF
3/31/01,Independent Women Part I,destiny's child,"[u'dance pop', u'hip pop', u'pop', u'pop rap', u'post-teen pop', u'r&b', u'urban contemporary']",1,29,28,31,-2,0.424,0.12,98.062,0.339,0.378,7.31E-05,4,0.876,6,218.756,3.645933333,-6.435,0.844,0,70tzgsEOhNBjhxFDKbZLSm,spotify:track:70tzgsEOhNBjhxFDKbZLSm,https://api.spotify.com/v1/audio-analysis/70tzgsEOhNBjhxFDKbZLSm
3/31/01,Lucky 4 You (Tonight I'm Just Me),shedaisy,"[u'contemporary country', u'country', u'country dawn']",79,79,3,89,-10,0.726,0.267,148.187,0.0283,0.187,0,4,0.574,7,240.6,4.01,-6.335,0.506,1,7dncCmOFDM0WWIhXVDqtyA,spotify:track:7dncCmOFDM0WWIhXVDqtyA,https://api.spotify.com/v1/audio-analysis/7dncCmOFDM0WWIhXVDqtyA
3/31/01,Tell Her,lonestar,"[u'contemporary country', u'country', u'country road']",39,96,20,99,-3,0.619,0.108,133.996,0.0275,0.664,0,4,0.607,4,250.253,4.170883333,-6.34,0.323,0,6W4JTnYMuUfgceisFL6Wgx,spotify:track:6W4JTnYMuUfgceisFL6Wgx,https://api.spotify.com/v1/audio-analysis/6W4JTnYMuUfgceisFL6Wgx
3/31/01,With Arms Wide Open,creed,"[u'alternative metal', u'nu metal', u'pop rock', u'post-grunge', u'rock']",1,37,47,41,-4,0.546,0.118,138.946,0.033,0.0038,0.000787,4,0.42,0,274.8,4.58,-8.476,0.129,1,0eKyHwckh9vQb8ncZ2DXCs,spotify:track:0eKyHwckh9vQb8ncZ2DXCs,https://api.spotify.com/v1/audio-analysis/0eKyHwckh9vQb8ncZ2DXCs
3/24/01,Beautiful Day,u2,"[u'irish rock', u'permanent wave', u'rock']",21,38,25,46,-8,0.921,0.382,136.264,0.0481,0.0144,0.00479,4,0.537,2,248.067,4.13445,-6.474,0.467,1,1VuBmEauSZywQVtqbxNqka,spotify:track:1VuBmEauSZywQVtqbxNqka,https://api.spotify.com/v1/audio-analysis/1VuBmEauSZywQVtqbxNqka
3/24/01,Hemorrhage (In My Hands),fuel,"[u'alternative metal', u'alternative rock', u'grunge', u'nu metal', u'pop rock', u'post-grunge', u'rap metal', u'rap rock', u'rock']",30,42,22,47,-5,0.829,0.217,152.135,0.0422,0.000142,0.00077,4,0.315,1,237.347,3.955783333,-4.117,0.34,1,3E8eSqBoqLs8ELbrK3NJHs,spotify:track:3E8eSqBoqLs8ELbrK3NJHs,https://api.spotify.com/v1/audio-analysis/3E8eSqBoqLs8ELbrK3NJHs
3/24/01,The Call,backstreet boys,"[u'boy band', u'dance pop', u'europop', u'pop']",52,83,6,97,-14,0.874,0.331,104.196,0.0772,0.117,0,4,0.696,10,204.8,3.413333333,-3.318,0.747,0,1mxTCArq9EhSg4QPGqhjhT,spotify:track:1mxTCArq9EhSg4QPGqhjhT,https://api.spotify.com/v1/audio-analysis/1mxTCArq9EhSg4QPGqhjhT
3/24/01,This Everyday Love,rascal flatts,"[u'contemporary country', u'country', u'country road', u'neo mellow', u'pop rock']",56,88,14,100,-12,0.812,0.0756,94.825,0.0695,0.379,0,4,0.605,0,184.107,3.06845,-3.386,0.938,1,7aNsPkxjfpxr6LM2Mg5sQr,spotify:track:7aNsPkxjfpxr6LM2Mg5sQr,https://api.spotify.com/v1/audio-analysis/7aNsPkxjfpxr6LM2Mg5sQr
3/24/01,This I Promise You,n sync,"[u'boy band', u'dance pop', u'europop', u'pop']",5,41,26,49,-8,0.587,0.128,165.975,0.0329,0.354,0,4,0.55,2,284.76,4.746,-6.279,0.466,1,46n2EGFnPC3tzWCN1Aqe26,spotify:track:46n2EGFnPC3tzWCN1Aqe26,https://api.spotify.com/v1/audio-analysis/46n2EGFnPC3tzWCN1Aqe26
3/24/01,Wild Horses,garth brooks,"[u'contemporary country', u'country', u'country road']",50,78,14,90,-12,0.565,0.116,120.048,0.027,0.589,4.58E-05,4,0.711,4,196.093,3.268216667,-4.213,0.447,1,1xgxGavDQDaavD60cBEv27,spotify:track:1xgxGavDQDaavD60cBEv27,https://api.spotify.com/v1/audio-analysis/1xgxGavDQDaavD60cBEv27
3/17/01,A Good Day To Run,darryl worley,"[u'contemporary country', u'country', u'country road', u'modern country rock']",76,86,9,99,-13,0.794,0.145,147.106,0.0298,0.395,1.09E-05,4,0.566,6,188.333,3.138883333,-5.537,0.725,1,3Ye4dPI87Y3SP3pH0EC3rC,spotify:track:3Ye4dPI87Y3SP3pH0EC3rC,https://api.spotify.com/v1/audio-analysis/3Ye4dPI87Y3SP3pH0EC3rC
3/17/01,I Just Wanna Love U (Give It 2 Me),jay-z,"[u'bulgarian hip hop', u'east coast hip hop', u'gangster rap', u'hip hop', u'pop rap', u'rap', u'southern hip hop']",11,30,21,40,-10,0.659,0.0283,98.086,0.325,0.205,0,4,0.943,11,229.996,3.833266667,-7.859,0.955,1,4njIjCNDi1UznBiyye3Xbt,spotify:track:4njIjCNDi1UznBiyye3Xbt,https://api.spotify.com/v1/audio-analysis/4njIjCNDi1UznBiyye3Xbt
3/17/01,My First Love,avant,"[u'dance pop', u'deep pop r&b', u'hip pop', u'neo soul', u'new jack swing', u'pop rap', u'r&b', u'southern hip hop', u'urban contemporary']",26,81,20,79,2,0.377,0.146,126.001,0.0354,0.0261,0,4,0.641,11,266.76,4.446,-8.559,0.412,0,5j5v5wfw1O7g5iLCq10wAP,spotify:track:5j5v5wfw1O7g5iLCq10wAP,https://api.spotify.com/v1/audio-analysis/5j5v5wfw1O7g5iLCq10wAP
3/10/01,Case Of The Ex (Whatcha Gonna Do),mya,"[u'dance pop', u'deep pop r&b', u'hip pop', u'indie r&b', u'neo soul', u'new jack swing', u'r&b', u'southern hip hop', u'urban contemporary']",2,23,30,35,-12,0.69,0.0716,98.002,0.0445,0.0565,8.19E-05,4,0.78,1,236.827,3.947116667,-4.958,0.341,0,1ak0S3NhwWrUgNlQhJ1412,spotify:track:1ak0S3NhwWrUgNlQhJ1412,https://api.spotify.com/v1/audio-analysis/1ak0S3NhwWrUgNlQhJ1412
3/10/01,Cha-Cha Slide,mr. c the slide man,[u'kids dance party'],83,93,10,100,-7,0.695,0.284,122.027,0.213,0.00126,5.01E-05,4,0.978,6,387.493,6.458216667,-5.746,0.496,1,3Xv5C02Wxlek0dmrYAM5A8,spotify:track:3Xv5C02Wxlek0dmrYAM5A8,https://api.spotify.com/v1/audio-analysis/3Xv5C02Wxlek0dmrYAM5A8
3/10/01,Is That Your Chick,memphis bleek,"[u'dirty south rap', u'east coast hip hop', u'gangster rap', u'hardcore hip hop', u'hip hop', u'hip pop', u'pop rap', u'rap', u'southern hip hop']",68,88,13,92,-4,0.835,0.108,133.024,0.308,0.263,0,4,0.841,8,294.04,4.900666667,-6.191,0.702,0,4aWxp4mBOnWIUDlXb4ngaV,spotify:track:4aWxp4mBOnWIUDlXb4ngaV,https://api.spotify.com/v1/audio-analysis/4aWxp4mBOnWIUDlXb4ngaV
3/10/01,Liquid Dreams,o-town,"[u'boy band', u'dance pop']",10,41,12,59,-18,0.7,0.0531,108.019,0.035,0.0264,0,4,0.823,0,210.4,3.506666667,-5.042,0.75,0,3egMjJ5jtlH4gIlLFkQH0L,spotify:track:3egMjJ5jtlH4gIlLFkQH0L,https://api.spotify.com/v1/audio-analysis/3egMjJ5jtlH4gIlLFkQH0L
3/10/01,Oh No,mos def,"[u'alternative hip hop', u'east coast hip hop', u'gangster rap', u'hardcore hip hop', u'hip hop', u'pop rap', u'rap', u'southern hip hop']",83,95,12,97,-2,0.866,0.141,94.157,0.426,0.448,1.03E-05,4,0.694,5,239.933,3.998883333,-4.285,0.743,0,3tC8SJpOwJhDg8WGG1NKGR,spotify:track:3tC8SJpOwJhDg8WGG1NKGR,https://api.spotify.com/v1/audio-analysis/3tC8SJpOwJhDg8WGG1NKGR
3/10/01,So In Love With Two,mikaila,[],25,87,16,95,-8,0.786,0.0569,120.005,0.0358,0.269,1.21E-06,4,0.772,2,206.933,3.448883333,-4.596,0.824,0,0h9mUYPhZd2aQK2JmrHPD2,spotify:track:0h9mUYPhZd2aQK2JmrHPD2,https://api.spotify.com/v1/audio-analysis/0h9mUYPhZd2aQK2JmrHPD2
3/10/01,Stronger,britney spears,"[u'dance pop', u'pop', u'post-teen pop', u'urban contemporary']",11,69,15,74,-5,0.923,0.273,108.049,0.0521,0.128,0.000437,4,0.707,11,203,3.383333333,-3.957,0.842,1,5QhBKPqsnX1uY9fZNaAtZg,spotify:track:5QhBKPqsnX1uY9fZNaAtZg,https://api.spotify.com/v1/audio-analysis/5QhBKPqsnX1uY9fZNaAtZg
3/3/01,Born To Fly,sara evans,"[u'contemporary country', u'country', u'country dawn', u'country gospel', u'country road', u'modern country rock']",34,81,20,86,-5,0.663,0.0637,100.178,0.035,0.00931,0.0152,4,0.612,1,336.36,5.606,-9.314,0.558,1,1zmvaeDthBdtthb4RgYr9a,spotify:track:1zmvaeDthBdtthb4RgYr9a,https://api.spotify.com/v1/audio-analysis/1zmvaeDthBdtthb4RgYr9a
3/3/01,I Lost It,kenny chesney,"[u'contemporary country', u'country', u'country road']",34,89,20,92,-3,0.429,0.0708,138.884,0.028,0.23,0,4,0.584,3,234.16,3.902666667,-9.289,0.355,1,2k6ahrUpg8CbeTjLocMQJ4,spotify:track:2k6ahrUpg8CbeTjLocMQJ4,https://api.spotify.com/v1/audio-analysis/2k6ahrUpg8CbeTjLocMQJ4
3/3/01,Loser,3 doors down,"[u'alternative metal', u'nu metal', u'pop punk', u'pop rock', u'post-grunge', u'rap metal', u'rap rock', u'rock']",55,73,20,70,3,0.899,0.196,147.992,0.064,0.0113,1.69E-05,4,0.496,6,264.907,4.415116667,-5.828,0.39,0,1aC1IBAETh2XYGOE8kCC6t,spotify:track:1aC1IBAETh2XYGOE8kCC6t,https://api.spotify.com/v1/audio-analysis/1aC1IBAETh2XYGOE8kCC6t
3/3/01,My Next Thirty Years,tim mcgraw,"[u'contemporary country', u'country', u'country road']",27,58,20,62,-4,0.804,0.345,98.866,0.0363,0.265,4.93E-06,4,0.605,5,217.733,3.628883333,-7.521,0.601,1,7AHw9SfOITU9Q7sj3V5vxV,spotify:track:7AHw9SfOITU9Q7sj3V5vxV,https://api.spotify.com/v1/audio-analysis/7AHw9SfOITU9Q7sj3V5vxV
3/3/01,Rollin',limp bizkit,"[u'alternative metal', u'funk metal', u'nu metal', u'post-grunge', u'rap metal', u'rap rock', u'rock', u'wrestling']",65,96,17,100,-4,0.932,0.269,96.234,0.18,0.00506,0,4,0.599,9,213.76,3.562666667,-3.328,0.692,1,3IV4swNduIRunHREK80owz,spotify:track:3IV4swNduIRunHREK80owz,https://api.spotify.com/v1/audio-analysis/3IV4swNduIRunHREK80owz
3/3/01,Snoop Dogg,snoop dogg,"[u'g funk', u'gangster rap', u'hip hop', u'pop rap', u'rap', u'west coast rap']",77,90,5,91,-1,0.621,0.607,128.906,0.361,0.433,0,3,0.685,11,353.96,5.899333333,-8.442,0.538,0,1Ysc1uDZtf430TGavoS1j4,spotify:track:1Ysc1uDZtf430TGavoS1j4,https://api.spotify.com/v1/audio-analysis/1Ysc1uDZtf430TGavoS1j4
3/3/01,X,xzibit,"[u'detroit hip hop', u'dirty south rap', u'g funk', u'gangster rap', u'hardcore hip hop', u'hip hop', u'pop rap', u'rap', u'southern hip hop', u'west coast rap']",76,91,10,99,-8,0.678,0.0838,96.911,0.21,0.0795,0,4,0.936,4,255.64,4.260666667,-3.012,0.822,0,5stZnlPMYz3Ba8Hbo3ajlP,spotify:track:5stZnlPMYz3Ba8Hbo3ajlP,https://api.spotify.com/v1/audio-analysis/5stZnlPMYz3Ba8Hbo3ajlP
2/24/01,Georgia,carolyn dawn johnson,"[u'canadian country', u'contemporary country', u'country', u'country dawn']",98,98,5,100,-2,0.621,0.219,81.594,0.032,0.0549,0,4,0.533,0,293.16,4.886,-6.285,0.279,1,72xOalbgbNEnV8RsMarPey,spotify:track:72xOalbgbNEnV8RsMarPey,https://api.spotify.com/v1/audio-analysis/72xOalbgbNEnV8RsMarPey
2/24/01,I Wish,r. kelly,"[u'dance pop', u'hip hop', u'hip pop', u'neo soul', u'new jack swing', u'pop', u'pop rap', u'r&b', u'rap', u'southern hip hop', u'urban contemporary']",14,46,22,48,-2,0.463,0.119,78.83,0.12,0.068,0,4,0.42,6,334,5.566666667,-9.056,0.659,1,7sOqd1dVmfU5mgqrUtlqc5,spotify:track:7sOqd1dVmfU5mgqrUtlqc5,https://api.spotify.com/v1/audio-analysis/7sOqd1dVmfU5mgqrUtlqc5
2/24/01,Just Friends (Sunny),musiq,"[u'dance pop', u'deep pop r&b', u'hip pop', u'indie r&b', u'neo soul', u'pop', u'quiet storm', u'r&b', u'soul', u'urban contemporary']",31,58,20,68,-10,0.382,0.348,94.969,0.129,0.456,0,4,0.777,9,251.427,4.19045,-7.897,0.542,0,5jgEJXjECdlhzNgfITSTVm,spotify:track:5jgEJXjECdlhzNgfITSTVm,https://api.spotify.com/v1/audio-analysis/5jgEJXjECdlhzNgfITSTVm
2/24/01,Shape Of My Heart,backstreet boys,"[u'boy band', u'dance pop', u'europop', u'pop']",9,62,20,70,-8,0.77,0.154,96.09,0.03,0.252,0,4,0.571,9,230.28,3.838,-5.46,0.54,1,3wleRI6dxEsbOgr6rD2fQz,spotify:track:3wleRI6dxEsbOgr6rD2fQz,https://api.spotify.com/v1/audio-analysis/3wleRI6dxEsbOgr6rD2fQz
2/24/01,Still On Your Side,bbmak,"[u'boy band', u'europop']",54,82,9,92,-10,0.802,0.286,170.059,0.0297,0.101,0,4,0.443,3,230.96,3.849333333,-4.499,0.523,1,5xHR6Eo11YoZjdkVtIwbb5,spotify:track:5xHR6Eo11YoZjdkVtIwbb5,https://api.spotify.com/v1/audio-analysis/5xHR6Eo11YoZjdkVtIwbb5
2/24/01,We Danced,brad paisley,"[u'contemporary country', u'country', u'country road', u'modern country rock']",29,83,20,86,-3,0.465,0.106,73.013,0.0253,0.385,0,4,0.596,9,225.68,3.761333333,-8.511,0.141,1,4HHtqzri9jrmAGFyucxkLG,spotify:track:4HHtqzri9jrmAGFyucxkLG,https://api.spotify.com/v1/audio-analysis/4HHtqzri9jrmAGFyucxkLG
2/24/01,What's Your Fantasy,ludacris,"[u'dance pop', u'dirty south rap', u'hip hop', u'hip pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']",21,41,22,47,-6,0.813,0.124,140.089,0.163,0.171,0,4,0.914,9,275.907,4.59845,-3.607,0.962,1,4LwOrnuxJwR7C5Sw4liY4Z,spotify:track:4LwOrnuxJwR7C5Sw4liY4Z,https://api.spotify.com/v1/audio-analysis/4LwOrnuxJwR7C5Sw4liY4Z
2/24/01,You All Dat,baha men,[],94,96,4,97,-1,0.963,0.125,123.82,0.12,0.247,0,4,0.713,7,208.533,3.47555,-3.979,0.631,1,4KkzkMg3wMqezfHYNPlVy8,spotify:track:4KkzkMg3wMqezfHYNPlVy8,https://api.spotify.com/v1/audio-analysis/4KkzkMg3wMqezfHYNPlVy8
2/17/01,E.I.,nelly,"[u'dance pop', u'dirty south rap', u'gangster rap', u'hip hop', u'hip pop', u'pop', u'pop rap', u'r&b', u'rap', u'southern hip hop', u'urban contemporary']",15,37,20,38,-1,0.497,0.0777,89.861,0.16,0.0884,0,4,0.835,2,285.907,4.765116667,-7.876,0.373,0,703b51gh4ah7GYTYwKphj5,spotify:track:703b51gh4ah7GYTYwKphj5,https://api.spotify.com/v1/audio-analysis/703b51gh4ah7GYTYwKphj5
2/17/01,Without You,dixie chicks,"[u'contemporary country', u'country', u'country dawn']",31,51,20,54,-3,0.424,0.134,91.812,0.0253,0.313,1.26E-05,4,0.626,2,210.533,3.508883333,-8.952,0.173,1,5ucNGmVbZo3ZdUe1gpTgbF,spotify:track:5ucNGmVbZo3ZdUe1gpTgbF,https://api.spotify.com/v1/audio-analysis/5ucNGmVbZo3ZdUe1gpTgbF
2/10/01,911,wyclef jean,[u'pop rap'],38,85,19,96,-11,0.684,0.115,87.008,0.199,0.258,7.06E-06,4,0.718,9,259.24,4.320666667,-8.071,0.676,0,6PVOG18IfMizQqK1o031su,spotify:track:6PVOG18IfMizQqK1o031su,https://api.spotify.com/v1/audio-analysis/6PVOG18IfMizQqK1o031su
2/10/01,Dance With Me,debelah morgan,[],8,33,29,49,-16,0.674,0.0356,115.005,0.0373,0.309,0.000645,4,0.85,7,220.107,3.66845,-7.981,0.74,0,1C2Q3AymKS17bw7T5gfq6p,spotify:track:1C2Q3AymKS17bw7T5gfq6p,https://api.spotify.com/v1/audio-analysis/1C2Q3AymKS17bw7T5gfq6p
2/10/01,Just Another Day In Paradise,phil vassar,"[u'contemporary country', u'country', u'country road', u'modern country rock']",35,74,20,79,-5,0.706,0.36,146.088,0.0262,0.351,0,4,0.596,2,233.88,3.898,-5.562,0.704,1,4LlNoNZflek4hZyZigCxpW,spotify:track:4LlNoNZflek4hZyZigCxpW,https://api.spotify.com/v1/audio-analysis/4LlNoNZflek4hZyZigCxpW
2/10/01,Mamacita,public announcement,"[u'new jack swing', u'r&b']",39,82,8,90,-8,0.771,0.063,94.937,0.351,0.0566,0,4,0.712,1,226.267,3.771116667,-4.069,0.746,0,4ZUuOMlV8T3bNaiEwtoR3L,spotify:track:4ZUuOMlV8T3bNaiEwtoR3L,https://api.spotify.com/v1/audio-analysis/4ZUuOMlV8T3bNaiEwtoR3L
2/10/01,Most Girls,p!nk,"[u'dance pop', u'pop', u'post-teen pop', u'r&b']",4,39,27,46,-7,0.745,0.0664,97.919,0.0312,0.0392,0.00321,4,0.753,11,298.933,4.982216667,-5.698,0.692,0,6gEioWsXbaNY025YFTYaBE,spotify:track:6gEioWsXbaNY025YFTYaBE,https://api.spotify.com/v1/audio-analysis/6gEioWsXbaNY025YFTYaBE
2/10/01,Stan,eminem,"[u'detroit hip hop', u'g funk', u'hip hop', u'rap']",51,93,15,100,-7,0.769,0.548,80.044,0.248,0.0369,4.03E-06,4,0.778,6,404.107,6.735116667,-4.331,0.484,0,3UmaczJpikHgJFyBTAJVoz,spotify:track:3UmaczJpikHgJFyBTAJVoz,https://api.spotify.com/v1/audio-analysis/3UmaczJpikHgJFyBTAJVoz
2/10/01,www.memory,alan jackson,"[u'contemporary country', u'country', u'country road', u'traditional country']",45,89,15,99,-10,0.503,0.333,94.073,0.026,0.572,0,4,0.701,5,154.2,2.57,-7.535,0.726,1,1Oy02qb3UByrJhUgONgJaJ,spotify:track:1Oy02qb3UByrJhUgONgJaJ,https://api.spotify.com/v1/audio-analysis/1Oy02qb3UByrJhUgONgJaJ
2/3/01,Gotta Tell You,samantha mumba,"[u'bubblegum dance', u'dance pop', u'europop']",4,29,22,36,-7,0.752,0.19,110.007,0.028,0.229,0,4,0.729,0,201.067,3.351116667,-4.478,0.792,0,7ccz9p1ErD6Kq5ZSQmyvLm,spotify:track:7ccz9p1ErD6Kq5ZSQmyvLm,https://api.spotify.com/v1/audio-analysis/7ccz9p1ErD6Kq5ZSQmyvLm
2/3/01,How Many Licks?,lil' kim,"[u'dance pop', u'east coast hip hop', u'escape room', u'hip hop', u'hip pop', u'pop rap', u'r&b', u'rap', u'southern hip hop', u'urban contemporary']",75,96,9,96,0,0.682,0.352,105.17,0.333,0.0404,0,4,0.584,10,233.053,3.884216667,-9.597,0.722,0,5jv3QxL0MFswzM1UJ2qQJM,spotify:track:5jv3QxL0MFswzM1UJ2qQJM,https://api.spotify.com/v1/audio-analysis/5jv3QxL0MFswzM1UJ2qQJM
